window_start,window_end,meanx,meany,meanz,sdx,sdy,sdz,meanxg,meanyg,meanzg,sdxg,sdyg,sdzg,label,interval_ms,long_interval
1744005570655,1744005570675,-0.51268625,8.394489,5.191923,1.1147575,1.6095196,1.8682001,0.050284944,-0.107466355,-0.12797861,0.6296273,0.23386785,0.20892003,1,20,False
1744005570675,1744005570695,-0.5471608,8.389362,5.2357116,1.0824586,1.6047796,1.8310565,0.050284944,-0.107466355,-0.12797861,0.6296273,0.23386785,0.20892003,1,20,False
1744005570695,1744005570714,-0.5617152,8.434731,5.228623,1.084543,1.5012355,1.8193619,0.050284944,-0.107466355,-0.12797861,0.6296273,0.23386785,0.20892003,1,19,False
1744005570714,1744005570742,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,0.050284944,-0.107466355,-0.12797861,0.6296273,0.23386785,0.20892003,1,28,False
1744005570742,1744005570763,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,0.024146788,-0.09334967,-0.11813175,0.5971699,0.22012085,0.2046242,1,21,False
1744005570763,1744005570783,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,0.001429378,-0.08700909,-0.118247814,0.5805337,0.21912673,0.2044916,1,20,False
1744005570783,1744005570803,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,0.04986499,-0.10254292,-0.113122806,0.4660921,0.1816784,0.20579654,1,20,False
1744005570803,1744005570823,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,0.01230399,-0.08969069,-0.09845484,0.40188482,0.1735385,0.19148654,1,20,False
1744005570823,1744005570844,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,0.012371182,-0.08410755,-0.09579155,0.4018911,0.1716268,0.19373222,1,21,False
1744005570844,1744005570861,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,0.03288343,-0.09042982,-0.08541936,0.38993073,0.166519,0.1938696,1,17,False
1744005570861,1744005570881,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,0.023439733,-0.08524984,-0.075083815,0.38264278,0.16579156,0.19252169,1,20,False
1744005570881,1744005570900,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,-0.004249972,-0.072318204,-0.070398614,0.346664,0.16118819,0.19318514,1,19,False
1744005570900,1744005570921,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,-0.011512946,-0.06804227,-0.06535913,0.3461033,0.1634233,0.19381747,1,21,False
1744005570921,1744005570940,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,-0.012441432,-0.06669841,-0.060869403,0.3460464,0.16345742,0.1962145,1,19,False
1744005570940,1744005570960,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,-0.011708421,-0.061481785,-0.057222642,0.34611285,0.1652493,0.19620642,1,20,False
1744005570960,1744005570979,-0.5095217,8.428575,5.2420826,1.0177747,1.4949306,1.8189791,-0.013766973,-0.056802694,-0.051578417,0.34637353,0.16861919,0.19446665,1,19,False
1744005570979,1744005570995,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.013766973,-0.056802694,-0.051578417,0.34637353,0.16861919,0.19446665,1,16,False
1744005570995,1744005571018,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.020449644,-0.05368737,-0.048157673,0.3473899,0.16799666,0.19327042,1,23,False
1744005571018,1744005571038,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.021854587,-0.051720448,-0.047998853,0.34747696,0.16867316,0.1930766,1,20,False
1744005571038,1744005571058,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.027437735,-0.050504856,-0.047699537,0.34710407,0.1674911,0.19291598,1,20,False
1744005571058,1744005571076,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.025153166,-0.05177542,-0.050735444,0.34774143,0.1685732,0.19468436,1,18,False
1744005571076,1744005571096,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.030436993,-0.052148037,-0.05064382,0.3494231,0.16838567,0.1946079,1,20,False
1744005571096,1744005571116,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.030388126,-0.048134767,-0.057106584,0.34941852,0.16654609,0.19609177,1,20,False
1744005571116,1744005571136,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.02725448,-0.05127452,-0.057338703,0.3509903,0.16913576,0.19606136,1,20,False
1744005571136,1744005571156,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.027278915,-0.04950917,-0.0551702,0.3509888,0.1680949,0.19635987,1,20,False
1744005571156,1744005571175,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.029215299,-0.04090844,-0.060747232,0.35050112,0.1664147,0.19477455,1,19,False
1744005571175,1744005571195,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.026582547,-0.04319912,-0.057240967,0.34989744,0.16638026,0.19691208,1,20,False
1744005571195,1744005571214,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.019075235,-0.046100646,-0.054858666,0.35350594,0.16690837,0.19769855,1,19,False
1744005571214,1744005571236,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.017590875,-0.041720867,-0.057790734,0.3539747,0.16476493,0.1947128,1,22,False
1744005571236,1744005571253,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.021579705,-0.040548038,-0.05851764,0.35372725,0.16488375,0.19422227,1,17,False
1744005571253,1744005571273,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.02605722,-0.03985778,-0.060301315,0.3565777,0.16517773,0.19329652,1,20,False
1744005571273,1744005571292,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.018195612,-0.041317713,-0.061406948,0.36070317,0.16592814,0.19246578,1,19,False
1744005571292,1744005571313,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.012044381,-0.043046407,-0.06119926,0.36389363,0.16690972,0.19267577,1,21,False
1744005571313,1744005571332,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.021781288,-0.038074113,-0.060765557,0.37105072,0.1707044,0.19311865,1,19,False
1744005571332,1744005571352,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.009197835,-0.03960123,-0.06155966,0.37997505,0.17093334,0.19240774,1,20,False
1744005571352,1744005571372,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.016332531,-0.038147412,-0.056617904,0.38221627,0.1708821,0.20123209,1,20,False
1744005571372,1744005571391,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.01564838,-0.031623565,-0.057662454,0.38222206,0.17591766,0.20025416,1,19,False
1744005571391,1744005571410,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.024597293,-0.030084228,-0.047589585,0.37906525,0.17687193,0.20582345,1,19,False
1744005571410,1744005571430,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.02804247,-0.03203894,-0.039471418,0.37666926,0.17583703,0.2129844,1,20,False
1744005571430,1744005571450,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.022367701,-0.023432093,-0.030846257,0.37848368,0.16735488,0.21906778,1,20,False
1744005571450,1744005571470,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.032019086,-0.010524894,-0.022703663,0.38105845,0.1686943,0.21975823,1,20,False
1744005571470,1744005571489,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.030711874,-0.002822111,-0.015471225,0.38205352,0.16494794,0.21688724,1,19,False
1744005571489,1744005571509,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.02989334,-0.002052444,-0.006192457,0.38206756,0.16418083,0.21950713,1,20,False
1744005571509,1744005571530,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.04612966,0.011520582,-0.001146864,0.38058886,0.16338353,0.21557388,1,21,False
1744005571530,1744005571548,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.045677632,0.019907514,0.001809639,0.38045266,0.1660745,0.21192247,1,18,False
1744005571548,1744005571568,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.043503016,0.017152594,0.002218908,0.3813807,0.16868936,0.21225408,1,20,False
1744005571568,1744005571588,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.03688754,0.015283402,-0.000958,0.38277867,0.16884868,0.2100871,1,20,False
1744005571588,1744005571607,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.037547253,0.02128192,0.001088837,0.3829349,0.17492563,0.20846555,1,19,False
1744005571607,1744005571627,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.0393126,0.024635471,0.005150972,0.381919,0.17279492,0.20541413,1,20,False
1744005571627,1744005571646,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.037638884,0.022998404,0.010850177,0.38166755,0.17275147,0.20115896,1,19,False
1744005571646,1744005571667,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.03979517,0.028404403,0.013171396,0.37979507,0.17091957,0.19775175,1,21,False
1744005571667,1744005571686,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.037040252,0.027420936,0.018662915,0.37980732,0.17182206,0.19246611,1,19,False
1744005571686,1744005571705,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.048854038,0.032051157,0.024979077,0.37372738,0.16925672,0.18102343,1,19,False
1744005571705,1744005571724,-0.5194101,8.459837,5.1771297,1.0285294,1.4754201,1.7948012,-0.005366292,0.022350902,0.029818512,0.2191697,0.14641383,0.16848803,1,19,False
1744005571724,1744005571741,-0.5752645,8.425889,5.2965727,0.9914035,1.4584941,1.7764764,-0.005366292,0.022350902,0.029818512,0.2191697,0.14641383,0.16848803,1,17,False
