timestamp,sensor_type,acc_x,acc_y,acc_z,lat,lon
1744883358131,lsm6dso Accelerometer Non-wakeup,-1.5475581,10.412966,1.1270195,30.32197905,120.1517182
1744883358141,lsm6dso Gyroscope Non-wakeup,0.05260922,-0.4300365,-0.14805411,30.32197905,120.1517182
1744883358149,lsm6dso Accelerometer Non-wakeup,-0.22013968,9.657731,0.4351946,30.32197905,120.1517182
1744883358159,lsm6dso Gyroscope Non-wakeup,-0.011529742,-0.32558158,-0.16912833,30.32197905,120.1517182
1744883358170,lsm6dso Accelerometer Non-wakeup,-1.2675978,9.001799,0.5309075,30.32197905,120.1517182
1744883358184,lsm6dso Gyroscope Non-wakeup,0.06818583,-0.23853585,-0.1556897,30.32197905,120.1517182
1744883358188,lsm6dso Accelerometer Non-wakeup,-1.3250256,9.913763,1.2933207,30.32197905,120.1517182
1744883358198,lsm6dso Gyroscope Non-wakeup,-0.10560022,-0.25014195,0.03642177,30.32197905,120.1517182
1744883358209,lsm6dso Accelerometer Non-wakeup,-0.63529444,8.9348,2.1900308,30.32197905,120.1517182
1744883358218,lsm6dso Gyroscope Non-wakeup,0.07857023,-0.014354911,-0.029244313,30.32197905,120.1517182
1744883358227,lsm6dso Accelerometer Non-wakeup,-2.1951156,10.058828,1.4751751,30.32197905,120.1517182
1744883358237,lsm6dso Gyroscope Non-wakeup,0.08681667,-0.0904054,0.098422766,30.32197905,120.1517182
1744883358247,lsm6dso Accelerometer Non-wakeup,-1.8888344,9.625428,-1.4431711,30.32197905,120.1517182
1744883358256,lsm6dso Gyroscope Non-wakeup,-0.040850412,0.089489125,0.10514209,30.32197905,120.1517182
1744883358267,lsm6dso Accelerometer Non-wakeup,-2.9383862,9.53809,1.3938192,30.32197905,120.1517182
1744883358276,lsm6dso Gyroscope Non-wakeup,-0.12545276,0.1111742,0.25235626,30.32197905,120.1517182
1744883358287,lsm6dso Accelerometer Non-wakeup,-1.4877375,9.425328,2.9033911,30.32197905,120.1517182
1744883358296,lsm6dso Gyroscope Non-wakeup,0.032145835,0.14690876,0.29328305,30.32197905,120.1517182
1744883358308,lsm6dso Accelerometer Non-wakeup,-1.9354944,10.052846,1.2801601,30.32197905,120.1517182
1744883358317,lsm6dso Gyroscope Non-wakeup,0.09750649,0.25044736,0.29297763,30.32197905,120.1517182
1744883358326,lsm6dso Accelerometer Non-wakeup,-1.6049858,9.88505,-1.5903298,30.32197905,120.1517182
1744883358336,lsm6dso Gyroscope Non-wakeup,-0.053983625,0.2327328,0.38429928,30.32197905,120.1517182
1744883358345,lsm6dso Accelerometer Non-wakeup,-1.2326027,9.850353,-0.017347964,30.32197905,120.1517182
1744883358361,lsm6dso Gyroscope Non-wakeup,-0.11231954,0.26266432,0.3381803,30.32197905,120.1517182
1744883358368,lsm6dso Accelerometer Non-wakeup,-1.2146566,9.621839,1.7697915,30.32197905,120.1517182
1744883358375,lsm6dso Gyroscope Non-wakeup,-0.05856498,0.2522799,0.29053423,30.32197905,120.1517182
1744883358385,lsm6dso Accelerometer Non-wakeup,-1.0579267,10.335199,1.8822541,30.32197905,120.1517182
1744883358397,lsm6dso Gyroscope Non-wakeup,0.057190575,0.13927318,0.29725355,30.32197905,120.1517182
1744883358404,lsm6dso Accelerometer Non-wakeup,-0.030807592,10.802098,0.70199436,30.32197905,120.1517182
1744883358413,lsm6dso Gyroscope Non-wakeup,0.0031305922,0.15576605,0.30000237,30.32197905,120.1517182
1744883358423,lsm6dso Accelerometer Non-wakeup,-0.014057833,9.24467,0.035294134,30.32197905,120.1517182
1744883358434,lsm6dso Gyroscope Non-wakeup,0.022372281,0.25380704,0.20929155,30.32197905,120.1517182
